source_id,catalogue_name,source_name_in_catalogue,ra,dec,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,astrometric_params_solved,quasar_probability
5850182070647138560,AllWISE (Secrest et al. 2015),J134251.12-691234.2,205.7130810331663,-69.20945067433091,0.7184440818261923,-0.1255156100892626,0.6126261,0.5312791,0.0194676692607202,0.5227591,20.313925,20.688173,19.858858,0.8293152,1.0216541,31,0.00011629084
6064860818323209088,AllWISE (Secrest et al. 2015),J135729.36-541445.6,209.37229004396332,-54.24603171000971,-0.3736764400939965,1.3436574367686345,0.5698499,0.7425223,0.613256273791158,0.73052967,19.908842,19.675177,17.802208,1.8729687,1.1968383,95,0.0015881123
6065222046547453056,Gaia-unWISE (Shu et al. 2019),2095m531o0090675,208.66295178485035,-52.89078141236412,-0.6919655773459242,-0.2460216048006397,0.6290718,0.5285469,-0.1582248930507786,0.62414026,20.050812,20.816532,19.29601,1.5205231,0.9386346,95,1.50252345e-05
6064938166403665408,Gaia-unWISE (Shu et al. 2019),2093m546o0050948,209.14948789526676,-53.77339362110485,0.1098557823647648,0.913610966780322,0.8833524,1.0778053,-1.850106698914461,1.0525894,20.453825,20.834883,19.71846,1.1164227,1.0766892,31,5.9823774e-06
6064856939969036416,AllWISE (Secrest et al. 2015),J135718.24-542046.7,209.32606825848683,-54.346287922211445,0.1104625154509138,0.129609876444224,0.22550018,0.21724805,0.3256780581869994,0.24406506,18.967438,19.421299,18.04605,1.3752499,1.0093385,31,3.522766e-05
6064881472828345728,Gaia-unWISE (Shu et al. 2019),2093m546o0029593,208.7702761544159,-54.4123647472045,-0.2742940999636193,0.4929308947220782,0.5496528,0.63444775,0.5695765239510605,0.4707845,20.079668,20.181961,19.171074,1.0108871,1.0263938,31,0.9999806
6065049698108657792,Gaia-unWISE (Shu et al. 2019),2068m546o0038890,207.42548278383472,-54.168719874518345,-0.6084606505659175,0.2926787476309737,0.7003727,0.5263056,0.0977038847929244,0.6726663,20.23144,20.639822,19.233511,1.406311,0.9944954,95,6.678111e-05
6065041692286893696,AllWISE (Secrest et al. 2015),J134725.32-540846.5,206.85542634297417,-54.14629314362973,-0.4324126999073395,0.3673627321260467,0.80800974,0.65715694,0.942286343859644,0.6076778,20.322748,20.986027,19.410582,1.5754452,1.0551063,95,4.8822675e-09
6065047980126226048,AllWISE (Secrest et al. 2015),J134835.02-541652.9,207.1459082512384,-54.28136603889783,-0.0795664725297477,-0.1531483553199835,0.26345056,0.23675692,-0.3512525236254818,0.27225706,18.733335,18.726236,17.137089,1.5891476,1.4110556,95,8.548989e-06
6065246545036979584,Milliquas v6.5 update (Flesch 2019),WISEA J133328.51-552700.8,203.36893642515184,-55.45012840518212,-1.659460455792603,-0.8927290214870249,0.75318277,0.5773411,0.4724996381980392,0.6538723,20.279385,20.769678,19.29966,1.4700184,1.0694233,95,0.0019171112
6064829692693878784,Gaia-unWISE (Shu et al. 2019),2093m546o0025354,209.10010876478785,-54.54333642444206,1.5394798901889453,1.660406429053785,0.98005694,1.007014,-0.5062340150026052,0.85209036,20.455168,21.271019,19.551683,1.7193356,1.1724836,95,4.1182515e-09
6064736371655053696,Gaia-unWISE (Shu et al. 2019),2079m561o0120178,207.09371723118247,-55.25439471516971,0.1577434540293107,-0.0753007416742747,0.2836249,0.22186805,0.0370673886217182,0.25526208,19.113531,19.568296,18.447565,1.1207314,0.9552732,31,8.614475e-08
5842857742655770624,AllWISE (Secrest et al. 2015),J123046.37-722010.5,187.6930292215427,-72.3362484155471,-0.2692927842509737,-0.5765155174358138,1.5112203,1.8682377,-0.1569073085437367,1.1596144,20.711378,20.943378,20.133554,0.809824,1.0095924,95,0.00010672907
5842829838255182976,AllWISE (Secrest et al. 2015),J122420.68-712154.0,186.086361745837,-71.36500981893614,-0.2137457579009587,0.0070429452780064,0.18745025,0.16925764,0.1538181999009215,0.14616384,18.660913,19.063974,17.888577,1.1753979,0.9647152,95,1.5506927e-05
5843035726102569088,AllWISE (Secrest et al. 2015),J125116.53-710922.0,192.8189456649296,-71.1561392131155,0.0378687864758539,-0.6122120925520538,0.32679886,0.40398845,0.0574531750916971,0.3544089,19.617096,19.6139,18.480337,1.1335621,1.0626764,95,0.051763445
5842243046942595328,Gaia-unWISE (Shu et al. 2019),1890m712o0071806,190.96069504019903,-71.7449966276693,0.0909387967428054,-0.3182720793703145,0.31979832,0.37681985,0.6594065785124599,0.34979576,19.935814,20.405666,19.161623,1.2440434,1.0742157,95,1.6619455e-06
5842956698715651456,AllWISE (Secrest et al. 2015),J123437.95-713030.5,188.65808640301293,-71.50848406159167,-0.5490031352899452,1.1641269764832836,0.29237607,0.29706073,-0.2382660824423773,0.26300934,18.812628,18.67473,17.58669,1.0880394,1.219899,95,0.00027287094
5842418242946153856,R90 (Assef et al. 2018),J120825.09-725217.9,182.10468242508216,-72.87159140608158,-1.8093521617208368,-0.8292572927811608,0.7085529,0.78769934,1.2316713362059295,0.63120776,20.42013,20.466337,19.232004,1.234333,0.9923322,95,0.00051016465
5842898390227043456,AllWISE (Secrest et al. 2015),J123702.66-715036.9,189.26114564024385,-71.84356947468896,0.033730641011452,0.1848174376368423,0.20161873,0.22596891,0.2758638129131487,0.20881902,19.119741,19.541176,18.449041,1.0921345,0.97349364,31,0.0019422524
5842757167406727808,AllWISE (Secrest et al. 2015),J122317.33-714954.8,185.82232475097143,-71.83194295226433,0.3573961534896253,0.187948254445555,0.30344996,0.33112988,0.0001108980780169,0.27728838,19.5836,20.350979,18.745777,1.6052017,1.0246898,95,1.0618605e-06
5842820015674774272,AllWISE (Secrest et al. 2015),J121858.19-712428.6,184.7424434927493,-71.4079834412406,-0.1258938036842896,-0.2305724304442933,0.22405034,0.18864715,-0.001383804753915,0.16948192,18.791498,18.606401,16.994555,1.6118469,1.0484846,95,0.00019974916
5842799949579934720,AllWISE (Secrest et al. 2015),J122055.95-713658.8,185.23317824326443,-71.61635662394123,-1.1332683298128752,-0.0746410861097589,0.7177961,0.90242505,0.9953819151367824,0.5812344,20.318523,20.975893,19.646479,1.3294144,1.0562502,95,1.0463442e-06
5842788473427386496,Milliquas v6.5 update (Flesch 2019),WISEA J121527.30-715537.5,183.86404258771907,-71.92710675128608,1.112374997969478,0.5639206633162264,0.60997236,0.6892597,-0.2486521664822477,0.54585654,20.447433,20.7528,19.666885,1.0859146,1.031199,95,5.097138e-05
5842687455798574592,Gaia-unWISE (Shu et al. 2019),1800m727o0097731,181.92209151522687,-72.20547714087235,-1.2926788520592911,0.9438161635537377,1.0250039,1.1367062,0.3128062497605399,0.974851,20.74526,20.987766,19.960337,1.0274296,1.0779767,95,2.0739533e-05
5842663605839470592,Milliquas v6.5 update (Flesch 2019),WISEA J120658.70-721509.8,181.7442159926787,-72.25291001401787,0.1139084455439699,-0.093290404148409,0.31104684,0.32506952,-0.2654533980963963,0.30163196,19.756786,20.119486,19.255678,0.8638077,1.0320288,31,5.9553393e-05
5842606087636118016,Milliquas v6.5 update (Flesch 2019),WISEA J120600.23-723408.8,181.50097507873647,-72.56903438985476,-0.1280619610149158,0.2311766607110126,0.19390821,0.19154178,0.1600113318896416,0.17467204,18.989796,19.356487,18.48734,0.86914635,1.0378777,31,0.00012748128
5842669653152858240,AllWISE (Secrest et al. 2015),J120018.61-722423.0,180.0774941101292,-72.4064430637576,0.5852658735960006,-0.3634222105203257,0.635026,0.6103768,-0.2046097019172809,0.72299236,20.353287,20.462353,19.2115,1.2508526,1.0657414,95,0.0406012
5842411993778044160,AllWISE (Secrest et al. 2015),J121428.42-724555.4,183.6185374758232,-72.76538276168627,-0.3800508974827807,0.0785713790331659,0.25669017,0.247848,0.042156271828746,0.20820974,19.209805,19.539034,18.771303,0.7677307,1.0097675,31,0.4494018
5842441680582340096,AllWISE (Secrest et al. 2015),J121636.75-725413.2,184.15313082051,-72.9036210970881,0.3205187430245264,-1.5649256635924491,1.1669934,1.508329,0.0558701359621497,1.2761751,20.704344,21.078342,19.92892,1.1494217,1.0547296,31,9.511146e-06
5842363782760987392,Gaia-unWISE (Shu et al. 2019),1848m727o0021658,183.7952435011351,-72.82689664795646,0.0606097312595127,0.0761057864412173,0.35740834,0.4013686,0.210588416451847,0.32081974,19.626581,20.010918,18.79564,1.2152767,1.1070879,95,4.5366207e-05
5842363924497051392,Gaia-unWISE (Shu et al. 2019),1848m727o0019934,183.44716352402205,-72.87692539042405,-0.7560665561108283,-0.1825350189814023,1.0003374,1.4695911,1.3058992015506423,1.0136974,20.73612,21.076147,19.999239,1.0769081,1.0552192,95,0.012774613
5842435805067209600,AllWISE (Secrest et al. 2015),J121622.71-730349.6,184.0946880083845,-73.06377524153702,-0.2206660316107286,-0.5063023110789899,1.2266864,1.1977276,0.5915425400563853,0.78580177,20.6365,20.967503,20.037533,0.9299698,0.98062795,95,0.00068756705
5842589182644306560,Gaia-unWISE (Shu et al. 2019),1800m727o0111291,181.8742785701732,-72.68828126172103,-0.636895815773264,1.1823410588734242,0.7237543,0.6741914,-0.3012196003470107,0.651294,20.431602,21.185764,19.871738,1.3140259,1.0241582,31,1.1269005e-05
5842580695788159360,AllWISE (Secrest et al. 2015),J120038.45-725909.9,180.16020137665652,-72.98609289674984,-0.1141333133606196,-0.0244047712943721,0.14992711,0.16308692,-0.267809744074094,0.13116156,18.52291,18.838785,18.04913,0.7896557,1.0465477,31,0.86984223
5842334645705992448,Milliquas v6.5 update (Flesch 2019),WISEA J120848.96-732011.0,182.2044135749973,-73.33636437332882,0.1882454077001805,0.5259557004188573,0.42137304,0.49176967,-0.358108126534861,0.39609194,20.131754,20.281103,19.547434,0.7336693,0.9551033,31,0.6551816
5842347397462807936,Gaia-unWISE (Shu et al. 2019),1800m727o0053724,181.9839674854772,-73.30802521517614,0.106360897074379,1.285056188025124,1.647398,1.431004,1.7146636737308725,1.2906207,20.888784,21.718445,19.970646,1.7477989,0.9593974,95,1.8384608e-05
5842386150954716032,AllWISE (Secrest et al. 2015),J120208.19-730826.9,180.5341401122102,-73.14079157286663,2.353452446048881,-1.0647432852726837,2.5863838,2.2321005,-2.2833885205857527,1.4087496,20.8446,21.260252,19.58929,1.6709614,1.1258,95,5.5770846e-07
5842366329684902400,AllWISE (Secrest et al. 2015),J120057.30-732313.4,180.23882793535788,-73.38704644244608,0.7051094154265982,0.1982704392963922,0.30720428,0.3427693,-0.0059206957608562,0.28628972,19.818504,19.96836,19.257671,0.71068954,1.0514898,31,0.95753765
4152040546849964288,AllWISE (Secrest et al. 2015),J175741.61-111500.2,269.42343013804424,-11.250076967522755,-1.1376506905834676,-0.1796437672876083,0.5916179,0.35915816,1.3487211297570827,0.49469605,19.68775,20.464214,18.802534,1.6616802,1.0182812,95,1.2516455e-07
4441862221269699840,R90 (Assef et al. 2018),J165217.04+070901.7,253.0709109681704,7.150350000568671,0.2009280843287198,-0.0597799796624804,0.36497986,0.28573424,-0.2532962613206312,0.37962952,19.558449,,,,1.0371569,95,0.9836879
4440974576084333312,R90 (Assef et al. 2018),J165256.33+060838.1,253.2347969862816,6.143693555655147,0.1239314620737542,-0.2696020323903823,0.5137849,0.3636253,-0.4729312245981423,0.47437322,19.992552,19.722609,19.19099,0.5316181,1.1424726,95,0.99829364
4440975709957635968,AllWISE (Secrest et al. 2015),J165253.03+061038.0,253.22098216135052,6.177249121969879,-1.480082771790942,-2.731087829453443,2.1843557,1.6312753,-0.7284598316427223,2.220921,20.897955,19.717405,18.296478,1.420927,3.8840587,95,1.0758254e-05
4441133554299758720,R90 (Assef et al. 2018),J165734.56+061742.0,254.39402187018368,6.295014637710857,-3.5774260347708497,-1.961555893118461,1.3982697,1.0796658,-1.597444497271003,1.1524835,20.700243,21.096212,19.31092,1.7852917,1.1636384,95,7.472702e-08
4441647992599270912,R90 (Assef et al. 2018),J165749.16+080024.4,254.454853812256,8.006785296078824,0.876635830614358,0.9589363119626704,0.5323943,0.46384552,-0.3802990393250034,0.5465557,20.208586,19.884523,18.789532,1.0949917,1.0297909,95,0.8975064
4441376855606114688,AllWISE (Secrest et al. 2015),J170028.38+072457.0,255.11821413392929,7.415631951145176,2.6894246771003685,1.3267129582053845,2.9016075,2.4948623,0.2840846715818436,2.6517477,21.033115,20.678957,19.345865,1.3330917,1.2249113,95,0.06507626
4444981363960437504,R90 (Assef et al. 2018),J170458.43+113711.0,256.2434436999392,11.619748007904844,-0.4500547866358266,-0.6125659104720881,1.9206953,1.6540769,-2.6794748760189337,2.05293,20.892473,20.29051,18.842953,1.4475574,1.2243407,95,0.023011178
4443863714687035008,R90 (Assef et al. 2018),J170810.42+100542.3,257.0435094236123,10.09509994796408,-1.421312651962733,-0.2318396605094342,1.7324455,1.5100939,5.998634907666268,1.7082702,20.64987,20.342714,19.74163,0.60108376,1.4651171,31,0.9981877
4443463080137663872,AllWISE (Secrest et al. 2015),J170823.55+090521.8,257.0981097674211,9.08940191160976,-0.6105026541119609,-0.7073822916511203,0.25888723,0.22078958,0.3847424240494463,0.26469126,18.809917,19.03209,18.220512,0.81157684,1.3307644,31,0.99275786
4441515531511297536,AllWISE (Secrest et al. 2015),J165607.65+073343.2,254.03187284682463,7.562020588042007,-0.0669045512388076,-0.044557606822166,0.19797352,0.15646474,0.1254361986320997,0.20274268,18.671265,19.01944,17.814526,1.2049141,1.0020857,95,0.73601466
4443309075493788672,AllWISE (Secrest et al. 2015),J170258.98+090023.3,255.74575414283535,9.00648013638046,2.0720863457831977,0.3142596742856328,0.66582835,0.52896345,0.3404952485638726,0.6081618,20.088675,19.725103,18.420805,1.3042984,1.2114452,95,0.02586075
4445023076682401408,R90 (Assef et al. 2018),J170331.08+113507.6,255.87951983651183,11.585446005814685,-1.282046578179875,-1.0252307074484657,1.0528125,0.9937013,-1.6153016056557312,0.955444,20.031315,19.255405,17.875767,1.3796387,2.0384362,95,7.852509e-11
4445613583145728000,R90 (Assef et al. 2018),J164116.23+092707.5,250.31772838994493,9.451988856751123,3.171459628298844,-0.965074168854696,2.6532664,2.2134597,0.7746458514415847,1.9011542,20.797262,21.050034,20.276005,0.7740288,1.0743853,95,0.9999383
4441185506223347584,AllWISE (Secrest et al. 2015),J165717.07+062549.1,254.32111536536783,6.430363534706904,0.0203333068075533,-0.5941447583106334,0.45535043,0.33375508,0.8713019364666259,0.468066,19.696804,18.989216,17.86777,1.1214466,1.0707116,95,0.0048173964
4442548007288900224,AllWISE (Secrest et al. 2015),J164941.29+081233.6,252.42206268769897,8.20931085674456,0.2953054048336616,0.0097471838334729,0.16545185,0.1219703,-0.1329327232738349,0.14495744,18.341265,18.303703,17.517582,0.78612137,1.023935,31,0.999996
4445449343596667520,AllWISE (Secrest et al. 2015),J163924.32+083548.8,249.8513917865903,8.596912368286308,1.4212980891750324,0.2155009143709288,0.5980566,0.57053345,0.659944344783982,0.5448804,20.206287,18.584345,19.21577,-0.63142586,1.038223,95,6.3956996e-08
4443230975808235392,R90 (Assef et al. 2018),J170336.55+083539.6,255.9023373028637,8.594428563426247,-0.4668237550702913,-0.3472491334343824,0.416871,0.29310843,-0.3433763344125047,0.38343462,19.645966,19.936916,19.113375,0.82354164,1.0522302,31,0.99999267
4444095780360409344,R90 (Assef et al. 2018),J170054.69+092259.0,255.22786044149268,9.383060647578128,-0.4111410652610096,0.2268846131842611,0.6459606,0.46941453,0.1077441833447434,0.6048617,20.229136,20.434134,19.42006,1.0140743,0.9996838,31,0.031640533
4444159066701985280,R90 (Assef et al. 2018),J165904.80+093526.7,254.76995925006085,9.59073060734277,-0.5805245361083463,-0.1044981467331843,0.21163766,0.17050907,-0.395358375919198,0.20997424,18.794388,19.023666,18.229212,0.7944546,1.0248848,31,0.99999624
4443442017615697024,R90 (Assef et al. 2018),J170807.45+085647.2,257.0312300989469,8.946566351941646,0.4300295996791162,0.5959184638726897,0.8933786,0.67219454,-0.7853126097260476,0.6851837,20.14899,19.861835,18.87916,0.98267555,1.0196822,95,0.8355517
4443411226999716864,AllWISE (Secrest et al. 2015),J171200.84+090109.4,258.0035094364741,9.019288959433265,-0.0454976778367393,-0.2521931919422109,0.19821438,0.15102173,-0.0118094600712898,0.19323304,18.798117,18.869053,17.797031,1.0720215,1.0652916,95,0.95998096
4443554064722871552,AllWISE (Secrest et al. 2015),J171406.19+093615.2,258.52585432537103,9.604248330167117,-0.0625796230040914,0.4288323124145472,0.46508822,0.35301647,-0.4017700782447471,0.43530524,20.091736,20.341602,19.30987,1.0317326,1.0161223,95,0.95535636
4440920115900696960,R90 (Assef et al. 2018),J164714.10+055413.9,251.80879085788035,5.904141267107228,-0.5489475242869963,-0.4764235812556705,0.42442903,0.35651863,0.2522942314363275,0.38016063,19.72839,20.082363,19.313215,0.7691479,1.0058231,31,0.9971792
4441745569958680704,AllWISE (Secrest et al. 2015),J164527.44+061746.5,251.36438219326385,6.296258333596368,0.6233729756208435,-0.3604702956607072,0.8269195,0.68615806,-0.4639261677408645,0.6772163,20.172787,20.14141,18.80411,1.3373013,1.1150872,95,0.8802628
4441693858552987008,R90 (Assef et al. 2018),J164600.13+061104.3,251.5005657601142,6.1845598627594285,-0.4894046235874156,-0.7983223057835995,0.5274899,0.4715909,0.0296599752736122,0.45302662,20.056303,20.281103,19.789845,0.49125862,0.92493653,31,0.99999994
4441696298094517376,Gaia-unWISE (Shu et al. 2019),2521p060o0021662,251.56770686065389,6.263349424885191,-0.4291662433076297,0.7277297438548233,0.7600441,0.76160806,0.5993102595963882,0.6807386,20.486917,20.697031,19.933418,0.76361275,0.9547844,95,0.4740641
4441699875803453312,AllWISE (Secrest et al. 2015),J164621.96+061949.3,251.59150686855807,6.330404319967938,-0.4441587970106683,0.0450564244251068,0.29913226,0.27568173,0.0069153498865487,0.22973405,19.1162,19.31937,18.71963,0.599741,0.95218575,31,1.0
4441695748338600576,R90 (Assef et al. 2018),J164635.78+061559.0,251.64914625306605,6.266452544811241,0.1786703183183368,-0.3203101037893761,0.44359237,0.41452035,-0.365538161559593,0.3645415,19.740555,19.924238,19.360157,0.5640812,1.0757207,31,0.9994403
4441695782698444032,R90 (Assef et al. 2018),J164637.79+061630.9,251.65750618608035,6.275265399868878,0.0615786812564109,-0.120463419939967,0.57385254,0.5850282,-0.3248120220819141,0.4577963,20.00909,20.30877,19.623182,0.6855869,1.0045676,31,0.775179
4441750380322617344,R90 (Assef et al. 2018),J164505.20+062430.2,251.27180242516943,6.408302917795296,0.2079018835131926,-0.6620298666558959,0.86277014,0.73453987,-0.2481512422579841,0.59075946,20.332716,20.621832,19.928385,0.6934471,0.9160147,31,1.0
4441752991662888960,Gaia-unWISE (Shu et al. 2019),2506p060o0041313,251.37561674603336,6.506150224397712,-0.057576131597037,0.6641044436670245,0.5273563,0.4725699,0.7052718205235149,0.42027402,19.888103,20.212738,19.594086,0.61865234,1.0317554,31,1.0
4441767663270100864,AllWISE (Secrest et al. 2015),J164432.45+063218.4,251.1352418108096,6.538454066570528,0.5858687029947501,0.119535543008992,0.3239916,0.27531677,-0.0123009813800998,0.2497252,19.028185,19.46153,18.106258,1.3552723,1.0265033,95,0.87723565
4441958948231961728,R90 (Assef et al. 2018),J164429.91+064032.5,251.12467495529077,6.67569397581378,2.3961048748751077,0.1465077799649891,1.6196753,1.1813014,-1.825814210940117,1.1564041,20.575054,20.89676,19.653036,1.2437248,1.0179443,95,0.98935646
4441749349529981824,Gaia-unWISE (Shu et al. 2019),2521p060o0025634,251.459216882338,6.442964330281283,0.2728132142414493,0.3187202805288323,0.34109852,0.3322218,-0.0272891821185168,0.27920926,19.342676,19.68672,18.812668,0.87405205,1.0426023,31,0.76177746
4441705231625914240,AllWISE (Secrest et al. 2015),J164703.56+062623.6,251.7648721321774,6.4399240458990565,-0.228166235188882,-0.0757713024262566,0.29107192,0.25525025,0.2821189754185554,0.26323888,19.268711,19.2856,18.834255,0.45134544,0.9816609,31,1.0
4441710007629627904,AllWISE (Secrest et al. 2015),J164657.14+063312.2,251.7381294323345,6.553414777311705,0.3541814600944201,-0.5857863126265269,0.4705768,0.43173185,0.0430262601422032,0.37806633,19.73366,19.926287,19.36548,0.5608063,1.0448583,31,0.9999997
4441757394004001408,Gaia-unWISE (Shu et al. 2019),2521p060o0028607,251.64679246493972,6.5773173558823546,-0.2000622681562863,-1.3113241278550165,1.70125,2.0737183,-0.7944611212043524,1.2785639,20.7422,20.958418,20.470755,0.48766327,1.118395,31,0.9744722
4441757149191095680,R90 (Assef et al. 2018),J164642.03+063440.8,251.6751807553739,6.578022352178982,-2.705724086033076,-2.018860558903007,1.5390842,1.3252581,0.543194538337696,1.1504925,20.730206,20.624895,20.25785,0.36704445,1.047919,95,0.6876574
4441781235367869952,R90 (Assef et al. 2018),J164701.87+063738.0,251.75778098071288,6.627216027308466,0.7602375794788682,0.427146267630012,0.6907923,0.55932087,-1.1083213358674449,0.59325397,20.087639,20.350765,19.565155,0.7856102,1.0226574,31,1.0
4441734334324456576,AllWISE (Secrest et al. 2015),J164705.98+063733.1,251.7749684269443,6.625879225154778,0.0284597745279424,0.1478236266042624,0.13157228,0.09995971,0.1642236197729588,0.122812845,18.04145,18.277075,17.61262,0.6644554,0.99747443,31,1.0
4440920558281136512,AllWISE (Secrest et al. 2015),J164739.71+055708.6,251.9154134009561,5.952463861144037,-0.7689582230478752,0.2601064741917648,0.43922755,0.3959915,0.6953818553776427,0.34001833,19.48683,19.7728,19.039024,0.7337761,0.99846864,31,0.9999983
4440921554713982720,Milliquas v6.5 update (Flesch 2019),SDSS J164810.55+055812.5,252.0439974574119,5.970150194401814,2.8226573813695257,0.704757446954424,1.4723597,1.2640154,1.057861368606834,0.7490832,20.430893,20.695606,19.948647,0.7469597,0.9867863,31,0.3213705
4440934577054757760,Gaia-unWISE (Shu et al. 2019),2521p060o0020224,252.07100330156032,6.200587410737554,-0.1460266439282397,-0.1211895531691446,0.49773577,0.3689445,0.1525357332992228,0.46215215,19.956696,20.25444,19.48523,0.7692108,1.026813,31,0.9999999
4440953921587235328,AllWISE (Secrest et al. 2015),J164858.19+060858.5,252.24252650543403,6.1496772450451465,-0.0728989297848435,-0.002470803995622,0.17367785,0.12295438,0.1868225875157887,0.17880718,18.406633,18.632586,17.986792,0.6457939,1.1014154,31,1.0
4440938945038435200,Gaia-unWISE (Shu et al. 2019),2521p060o0018213,252.4997301276612,6.109164441204581,0.2620452710020221,-0.3556434087409879,0.47981828,0.3420433,-0.1873967354965754,0.44152233,19.955685,20.245483,19.46882,0.7766628,1.0170355,95,0.99774003
4440938910678040576,R90 (Assef et al. 2018),J165006.46+060637.3,252.52691748713053,6.11035573980627,0.3439090278445597,-0.4826424122090929,0.96890455,0.6866656,-0.4794167222111047,0.7602325,20.487188,20.797083,19.865955,0.93112755,0.9966669,31,0.7735224
4440956636006944640,Gaia-unWISE (Shu et al. 2019),2521p060o0021482,252.39100032380804,6.256858235149443,-4.931166174401585,-0.351505394982941,2.9711049,1.8766341,-1.9187824761550727,1.7069905,20.876408,20.842297,20.330753,0.5115433,1.0834886,95,0.32712033
4440943480523244672,R90 (Assef et al. 2018),J164950.34+061121.2,252.459821811052,6.189243615384617,0.3800477680051279,-0.0895758617398899,0.9368464,0.63774043,-0.5084001470148407,0.881013,20.529745,20.515467,19.923199,0.592268,0.99666506,31,0.9999998
4440943716745144704,AllWISE (Secrest et al. 2015),J164949.28+061153.5,252.45532196922227,6.198227764642168,-1.6920128636060592,-0.7837455698303933,0.5547031,0.37206635,-0.7529781792574806,0.55124384,20.213602,20.302797,19.684587,0.61820984,1.0103604,31,0.9983203
4441692552881828352,R90 (Assef et al. 2018),J164730.04+062424.4,251.8752889830864,6.406688259225537,0.6606572551892754,-0.1182516086792493,0.6781284,0.53158516,0.6262719160082753,0.62884426,20.315262,20.348497,19.859526,0.4889717,0.9436427,31,0.99995285
4441692209284535936,AllWISE (Secrest et al. 2015),J164738.60+062223.0,251.91091254094852,6.373084215863123,0.0349938564168296,-1.424849077599075,1.385419,1.0917736,0.4483347330254575,0.85694414,20.58229,20.806852,19.622252,1.1846008,1.0611645,95,0.012908266
4441714822287844480,Gaia-unWISE (Shu et al. 2019),2521p060o0042316,251.9866211908368,6.378919820522232,0.3066619449123607,1.0070203544454583,0.9200885,0.8314813,0.9668757819925,0.8192541,20.42954,20.51545,20.091856,0.42359352,0.9564159,31,0.99953896
4441728978500426112,R90 (Assef et al. 2018),J164744.37+063200.1,251.9348680797456,6.533394356359056,0.3185618644964111,0.0782233093042011,0.8624081,0.7398073,-0.511629160561021,0.67887354,20.461733,20.485477,19.430597,1.0548801,1.0702252,95,0.999229
4441729730119874176,R90 (Assef et al. 2018),J164742.39+063218.1,251.92660470595956,6.538346216650702,-0.398217358667478,0.1298933404622458,0.50400597,0.38487712,-0.1863444153486427,0.53475076,20.176994,20.34485,19.80343,0.54142,0.989712,31,1.0
4441729871855442048,Gaia-unWISE (Shu et al. 2019),2521p060o0037148,251.88836867054653,6.544573932780206,-0.3133556537993564,-0.4071528582195884,0.9372695,0.7297591,-1.4139167016932157,0.8496398,20.625002,20.57735,20.171413,0.4059372,1.01776,31,0.8974149
4441730417313415296,R90 (Assef et al. 2018),J164753.30+063251.2,251.9720901214833,6.547685447044797,0.2842352231036562,0.2131349189008239,0.30376032,0.22523747,0.0216203609439626,0.29406735,19.5091,19.71334,19.070375,0.6429653,1.0021187,31,1.0
4441714203815379200,AllWISE (Secrest et al. 2015),J164841.55+062700.1,252.1731192769797,6.450077293717993,-0.6107603531005315,-0.5130094290070554,0.37264457,0.28243908,-0.1256674125359129,0.36094218,19.467213,19.32156,18.231462,1.0900974,1.0229144,95,0.8997077
4441723923322862592,R90 (Assef et al. 2018),J164838.85+063253.9,252.161777531638,6.548333726826948,0.126848567040831,-0.129715365410289,0.46978202,0.3476207,-0.1749808607366537,0.4403104,19.962408,20.130836,19.54692,0.5839157,0.9859886,31,1.0
4441735300692361984,Gaia-unWISE (Shu et al. 2019),2521p060o0030468,251.9646935604621,6.666243411090216,-0.5573824713736937,1.1357069157124149,1.7067815,1.0773304,-1.0638777985316208,1.152256,20.750048,20.726254,20.181166,0.5450878,1.0344388,31,0.9780304
4441743065994738816,AllWISE (Secrest et al. 2015),J164755.30+064605.5,251.98048624644449,6.768159854283411,0.0027963988582335,-0.0396049227928844,0.08565334,0.06494662,-0.0492365076956615,0.0752049,17.170515,17.364212,16.795982,0.5682297,1.0384036,31,1.0
4441737117462435840,AllWISE (Secrest et al. 2015),J164818.01+063753.3,252.07508300827675,6.631476488746133,0.5082586680970712,-0.4665093097681871,0.5497512,0.43378785,-1.838364402503324,0.52570164,20.130442,20.373932,18.86779,1.5061417,1.0567195,95,0.012138146
4440968180878875520,R90 (Assef et al. 2018),J164913.57+062435.5,252.30665789249463,6.409861813431044,-0.5141607098269874,-0.4773381429867511,0.7456415,0.5112353,-0.3518353906140555,0.7168399,20.319103,20.490831,19.764565,0.72626686,1.0251291,31,0.74595374
4440967734202462592,Gaia-unWISE (Shu et al. 2019),2521p060o0042503,252.39895682409735,6.417784979894054,-0.0214945032385163,0.0111961780648665,0.4075133,0.29669583,-0.1955271850560601,0.3778589,19.6915,19.863966,19.294266,0.56970024,0.95823973,31,0.99999976
4440966428532133760,ICRF3 S/X,ICRF J164950.4+062653,252.4603807819605,6.448180173256844,-0.0044559863750131,-0.0546570163816804,0.1792689,0.12776238,-0.0658089888279533,0.16323505,18.490667,18.700422,18.12148,0.57894135,0.96758056,31,1.0
4440965917431048704,Gaia-unWISE (Shu et al. 2019),2521p060o0025897,252.56067387158964,6.455407213987328,0.7223777946874297,1.9431674838488735,1.4818294,0.93814415,0.5667918228350806,1.0658135,20.683378,20.908134,20.019302,0.8888321,1.0182679,31,0.053028423
